price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose,yield_pct
800000,Average,Apartment,1,2,"O2 Tower, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-02-22,76017,O2,2021,391,42,570,6,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,9.502125
1950000,Medium,Apartment,1,2,"Wilton Park Residences II, Wilton Park Residences, Sobha Hartland, Dubai",Unfurnished,Ready,2024-02-28,113576,Wilton Park Residences II,2023,158,12,276,8,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,5.824410256410256
1970000,Medium,Apartment,1,2,"Wilton Park Residences II, Wilton Park Residences, Sobha Hartland, Dubai",Unfurnished,Ready,2024-02-28,114395,Wilton Park Residences II,2023,158,12,276,8,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,5.806852791878173
2550000,Medium,Apartment,1,2,"The Sterling West, The Sterling, Business Bay, Dubai",Unfurnished,Ready,2024-02-28,197721,THE STERLING WEST HOUSE,2023,0,26,571,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.753764705882353
2850000,Medium,Apartment,1,2,"The Sterling West, The Sterling, Business Bay, Dubai",Unfurnished,Ready,2024-02-28,221014,THE STERLING WEST HOUSE,2023,0,26,571,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.754877192982457
7000000,High,Villa,3,4,"Golf Grove, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-04-22,396014,Unknown,0,0,0,0,0,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale,5.657342857142857
3000000,High,Townhouse,4,6,"Westar Casablanca East, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-03-12,79945,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,2.664833333333333
970000,Average,Apartment,1,1,"Azizi Gardens, Meydan Avenue, Meydan City, Dubai",Furnished,Ready,2024-02-20,67142,Azizi Gardens,2022,55,5,147,2,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,6.921855670103093
2100000,Medium,Apartment,3,2,"Urbana II, Urbana, Emaar South, Dubai South, Dubai",Furnished,Ready,2024-04-22,105760,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,5.036190476190476
4500000,High,Apartment,3,4,"Acacia A, Acacia, Park Heights, Dubai Hills Estate, Dubai",Furnished,Ready,2024-04-22,214168,ACACIA AT PARK HEIGHTS BUILDING A,2019,193,10,169,4,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale,4.7592888888888885
1850000,Medium,Apartment,0,1,"Seven Palm, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-22,125762,SEVEN HOTEL & APARTMENTS THE PALM - A,2022,1036,20,735,14,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,6.797945945945946
1900000,Medium,Apartment,1,2,"Waves Grande, Sobha Hartland, Dubai",Unfurnished,Ready,2024-04-22,127081,Sobha Hartland Waves Grande,2023,506,36,884,6,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,6.688473684210526
6400000,High,Villa,4,4,"Casa, Arabian Ranches 2, Dubai",Furnished,Ready,2024-04-22,277061,Unknown,0,0,0,0,0,Arabian Ranches 2,Dubai,UAE,25.03527815,55.27005900335623,For Sale,4.329078125
1850000,Medium,Apartment,2,2,"Zaya Hameni, JVC District 15, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-22,127084,HAMENI TOWER,2020,701,27,1,6,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,6.869405405405406
7000000,High,Apartment,3,4,"Zaafaran 1, Zaafaran, Old Town, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-22,334536,Unknown,0,0,0,0,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4.779085714285714
4200000,High,Apartment,2,2,"The Residence 1, The Residences, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-22,227467,THE RESIDENCES II - TOWER 1,2008,0,34,221,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.415880952380952
2000000,Medium,Apartment,1,2,"Elite 1 Downtown Residence, Downtown Dubai, Dubai",Furnished,Ready,2024-04-22,116663,ELITE DOWNTOWN RESIDENCE,2022,482,31,809,6,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.83315
16499999,High,Apartment,4,5,"The Fairmont Palm Residence North, The Fairmont Palm Residences, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-22,849972,THE RESIDENCES NORTH,2010,469,12,669,5,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,5.1513457667482285
1300000,Average,Apartment,1,1,"The Signature, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-22,117312,THE SIGNATURE,2013,0,43,389,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,9.024000000000001
780000,Average,Apartment,1,2,"Al Khail Heights Building 5A, Al Khail Heights, Al Quoz 4, Al Quoz, Dubai",Unfurnished,Ready,2024-04-22,61772,AL KHAIL HEIGHTS 5A-5B,2018,197,5,185,6,Al Quoz,Dubai,UAE,25.1177213,55.2357807,For Sale,7.919487179487179
2900000,Medium,Apartment,1,1,"Beach Isle Tower 1, Beach Isle, Emaar Beachfront, Dubai Harbour, Dubai",Furnished,Ready,2024-04-22,195818,Beach Isle Tower 1,2023,487,30,612,5,Dubai Harbour,Dubai,UAE,25.0956188,55.13800090659106,For Sale,6.752344827586207
1750000,Medium,Townhouse,3,4,"Expo Golf Villas 1 (Parkside 1), Expo Golf Villas, Emaar South, Dubai South, Dubai",Unfurnished,Ready,2024-04-22,116217,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,6.640971428571428
1230000,Average,Apartment,1,2,"DAMAC Maison Bay's Edge, Business Bay, Dubai",Furnished,Ready,2024-04-22,96977,BAYS EDGE,2016,278,20,243,5,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.884308943089431
875000,Average,Apartment,1,2,"Noor 4, Noor District, Midtown, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-04-22,72807,NOOR 4,2023,99,10,163,2,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale,8.3208
1550000,Medium,Apartment,1,2,"O Ten, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai",Furnished,Ready,2024-04-22,96724,O10,2023,124,14,241,3,Al Jaddaf,Dubai,UAE,25.2142937,55.324569,For Sale,6.240258064516129
9500000,High,Apartment,3,4,"Jumeirah Gate Tower 1, The Address Residences Jumeirah Resort and Spa, Jumeirah Beach Residence (JBR), Dubai",Unfurnished,Ready,2024-04-21,688752,Jumeirah Gate Tower 1,2021,1495,82,1,7,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,7.250021052631579
3100000,High,Apartment,2,2,"Creek Edge Tower 1, Creek Edge, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-04-22,154942,CREEK EDGE Tower 1,2023,436,42,808,8,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,4.998129032258065
600000,Average,Apartment,0,1,"Bloom Tower B, Bloom Towers, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-22,45368,BLOOM TOWERS B,2021,362,35,396,5,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,7.561333333333334
6500000,High,Apartment,3,3,"Emerald, Tiara Residences, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-22,345146,EMERALD,2009,0,16,277,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,5.3099384615384615
7500000,High,Apartment,3,4,"Dubai Creek Residence Tower 3 South, Dubai Creek Residences, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-04-22,354053,THE DUBAI CREEK RESIDENCES - SOUTH TOWER 3,2018,0,27,207,3,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,4.720706666666667
8500000,High,Villa,4,5,"Regional, Jumeirah Park, Dubai",Unfurnished,Ready,2024-04-22,380482,Unknown,0,0,0,0,0,Jumeirah Park,Dubai,UAE,25.0469412,55.15481775751905,For Sale,4.476258823529411
625000,Average,Apartment,0,1,"Azizi Riviera 35, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-04-22,48399,Azizi Riviera 35,2021,252,11,315,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,7.7438400000000005
111000000,High,Villa,7,10,"Signature Villas Frond I, Signature Villas Palm Jumeirah, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-22,4996217,Unknown,0,0,0,0,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,4.501096396396396
2500000,Medium,Apartment,1,2,"Golden Mile 7, Golden Mile, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-22,139911,GOLDEN MILE 7,2009,216,13,521,42,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,5.596439999999999
2050000,Medium,Apartment,1,2,"Damac Maison Prive Tower A, DAMAC Maison Prive, Business Bay, Dubai",Unfurnished,Ready,2024-04-22,141451,PRIVE BY DAMAC (A),2019,991,32,305,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,6.900048780487805
600000,Average,Apartment,0,1,"Carson Tower A, Carson - The Drive, DAMAC Hills, Dubai",Unfurnished,Ready,2024-04-22,47020,DAMAC HILLS - CARSON (A),2021,1088,36,841,5,DAMAC Hills,Dubai,UAE,25.0264384,55.251228,For Sale,7.836666666666667
3200000,High,Villa,3,4,"Rochester, The Park Villas, DAMAC Hills, Dubai",Unfurnished,Ready,2024-04-22,175343,Unknown,0,0,0,0,0,DAMAC Hills,Dubai,UAE,25.0264384,55.251228,For Sale,5.4794687500000006
1150000,Average,Apartment,2,2,"Celestia A, Celestia, Residential District, Dubai South, Dubai",Unfurnished,Ready,2024-04-22,68465,CELESTIA A,2019,975,8,288,6,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,5.953478260869565
1750000,Medium,Apartment,2,2,"Al Thayyal 2, Al Thayyal, The Greens, Dubai",Furnished,Ready,2024-04-19,125122,AL THAYYAL-2,2007,0,13,105,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale,7.1498285714285705
750000,Average,Apartment,0,1,"Jumeirah Bay X1, JLT Cluster X (Jumeirah Bay Towers), Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-04-22,55965,JUMAIRAH BAY TOWER-X1-1,2011,0,32,506,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,7.462000000000001
3550000,High,Apartment,1,1,"Al Basri, Shoreline Apartments, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-22,166734,Al Basri,2009,217,14,468,2,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,4.696732394366197
4499999,High,Apartment,2,4,"Al Khushkar, Shoreline Apartments, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-22,208654,Al Khushkar,2009,237,15,465,2,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,4.636756585945908
900000,Average,Apartment,1,2,"Gardenia Livings, Arjan, Dubai",Unfurnished,Ready,2024-04-19,76484,Gardenia Livings,2023,160,6,235,4,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,8.498222222222223
1400000,Medium,Apartment,1,1,"Park Heights 1, Park Heights, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-04-22,94608,Park Heights I,2020,315,20,534,5,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale,6.757714285714286
685000,Average,Apartment,1,2,"Royal Residence 1, Royal Residence, Dubai Sports City, Dubai",Unfurnished,Ready,2024-04-19,51372,ROYALE RESIDENCE 1,2014,327,14,210,3,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,7.49956204379562
550000,Average,Apartment,0,1,"Oxford Residence, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-04-18,59895,OXFORD RESIDENCE,2018,110,5,74,3,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,10.89
11000000,High,Villa,4,4,"The Meadows 9, The Meadows, Dubai",Furnished,Ready,2024-02-28,529019,Unknown,0,0,0,0,0,The Meadows,Dubai,UAE,25.0671417,55.15679141639751,For Sale,4.809263636363637
450000,Average,Apartment,0,1,"Montrell, Al Furjan, Dubai",Furnished,Ready,2024-01-15,44307,AZIZI MONTRELL,2018,250,8,117,4,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,9.846
15950000,High,Villa,5,6,"Whitefield, DAMAC Hills, Dubai",Furnished,Ready,2024-04-19,632823,Unknown,0,0,0,0,0,DAMAC Hills,Dubai,UAE,25.0264384,55.251228,For Sale,3.9675423197492163
5000000,High,Apartment,3,3,"Vida Residence 4, Vida Residence (The Hills), The Hills, Dubai",Unfurnished,Ready,2024-04-16,307519,Vida Residences 3 & 4 - The Hills,2019,1212,14,345,6,The Hills,Dubai,UAE,25.07863765,55.15818293380914,For Sale,6.15038
375000,Average,Apartment,0,1,"Lakeside Tower A, Lakeside, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-04-18,34375,LAKESIDE A,2014,0,22,223,0,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale,9.166666666666666
3300000,High,Apartment,2,3,"Downtown Views II Tower 3, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",Unfurnished,Ready,2024-04-15,182928,Downtown Views II T3,2022,1959,50,1,8,Za'abeel,Dubai,UAE,25.21683265,55.30011608643647,For Sale,5.543272727272727
3535000,High,Apartment,2,3,"Downtown Views II Tower 3, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",Unfurnished,Ready,2024-04-16,184174,Downtown Views II T3,2022,1959,50,1,8,Za'abeel,Dubai,UAE,25.21683265,55.30011608643647,For Sale,5.21001414427157
630000,Average,Apartment,0,1,"Park View Tower, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-04-17,57052,PARK VIEW TOWER,2021,329,25,469,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,9.055873015873015
2900000,Medium,Apartment,3,3,"Al Jaz 2, Al Jaz, The Greens, Dubai",Unfurnished,Ready,2024-04-18,198133,Unknown,0,0,0,0,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale,6.832172413793103
1480000,Medium,Apartment,1,2,"Oxford 212, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-17,90742,Oxford 212,2023,222,7,310,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,6.131216216216216
1649999,Medium,Apartment,0,1,"JW Marriott Hotel Marina, Dubai Marina, Dubai",Furnished,Ready,2024-04-15,121964,Dubai Marina Mall Hotel,2009,0,31,1,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,7.391762055613367
2200000,Medium,Apartment,2,2,"Golf Tower 1, Golf Tower, The Views, Dubai",Unfurnished,Ready,2024-04-13,177973,GOLF TOWERS T1,2008,0,26,222,0,The Views,Dubai,UAE,25.09125005,55.170056626517066,For Sale,8.089681818181818
650000,Average,Apartment,0,1,"Villa Pera, JVC District 15, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-16,90505,VILLA PERA,2015,103,4,129,3,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,13.923846153846153
1350000,Average,Townhouse,3,3,"Amargo, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Furnished,Ready,2024-04-18,80754,Unknown,0,0,0,0,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale,5.981777777777777
1500000,Medium,Apartment,3,3,"Safi Apartments 2B, Safi Apartments, Town Square, Dubai",Unfurnished,Ready,2024-04-16,110383,TOWN SQUARE SAFI 2B,2018,893,7,90,2,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,7.358866666666667
3250000,High,Villa,3,5,"Senses at the Fields, The Fields, District 11, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2024-04-16,129909,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,3.9972
3490000,High,Apartment,3,4,"Marina Tower, Dubai Marina, Dubai",Furnished,Ready,2024-04-16,220803,MARINA TOWER,2013,0,33,330,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.3267335243553005
1250000,Average,Apartment,1,1,"Al Thayyal 3, Al Thayyal, The Greens, Dubai",Unfurnished,Ready,2024-04-16,80858,AL THAYYAL-3,2007,0,8,105,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale,6.468640000000001
1200000,Average,Apartment,2,2,"Marina Diamond 2, Marina Diamonds, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-20,116378,MARINA DIAMOND-2,2008,0,16,179,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,9.698166666666665
1600000,Medium,Apartment,1,2,"Vezul Tower, Business Bay, Dubai",Unfurnished,Ready,2024-04-15,94943,Vezul Residence,2021,251,1,189,5,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,5.9339375
2150000,Medium,Apartment,1,1,"The Cove Building 1, The Cove, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-04-16,96638,THE COVE Building 1,2021,415,25,439,11,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,4.494790697674419
1450000,Medium,Apartment,1,1,"Bellevue Tower 2, Bellevue Towers, Downtown Dubai, Dubai",Furnished,Ready,2024-04-22,91962,Bellevue Towers-2,2020,154,26,270,3,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.342206896551724
3100000,High,Apartment,2,2,"Claren Tower 2, Claren Towers, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-08,213061,CLAREN TOWER 2,2012,0,23,164,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.872935483870968
599999,Average,Apartment,1,2,"Elite Sports Residence 7, Elite Sports Residence, Dubai Sports City, Dubai",Unfurnished,Ready,2024-03-26,50641,Elite Residences 7,2014,0,16,105,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,8.440180733634556
1250000,Average,Apartment,1,2,"Dubai Arch Tower, JLT Cluster G, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-03-21,81048,DUBAI ARCH TOWER,2009,0,40,403,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,6.483840000000001
1900000,Medium,Apartment,2,1,"Socio Tower A, Socio, Dubai Hills Estate, Dubai",Furnished,Ready,2024-04-22,118146,Socio Tower 1,2023,0,13,285,5,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale,6.218210526315789
5000000,High,Apartment,2,3,"29 Boulevard 2, 29 Boulevard, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-18,203544,BD 29 BLVD T2,2013,0,41,374,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4.070880000000001
1199500,Average,Apartment,0,1,"Aykon City Tower B, Aykon City, Business Bay, Dubai",Furnished,Ready,2024-04-22,72390,AYKON CITY-TOWER B,2023,1295,55,1,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,6.035014589412254
2600000,Medium,Villa,3,5,"The Pulse Villas, The Pulse, Residential District, Dubai South, Dubai",Unfurnished,Ready,2024-04-06,168677,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,6.487576923076924
1475000,Medium,Apartment,2,3,"Bloom Heights 1, Bloom Heights, JVC District 15, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-10,95789,BLOOM HEIGHTS A,2021,460,34,553,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,6.494169491525424
630000,Average,Apartment,1,1,"Zahra Breeze Apartments 4A, Zahra Breeze Apartments, Town Square, Dubai",Unfurnished,Ready,2024-04-17,60746,TOWN SQUARE ZAHRA BREEZE 4A,2019,846,9,186,5,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,9.642222222222223
6250000,High,Apartment,2,2,"Beach Isle Tower 1, Beach Isle, Emaar Beachfront, Dubai Harbour, Dubai",Unfurnished,Ready,2024-04-09,260488,Beach Isle Tower 1,2023,487,30,612,5,Dubai Harbour,Dubai,UAE,25.0956188,55.13800090659106,For Sale,4.167808
1500000,Medium,Apartment,2,2,"Marina Pinnacle, Dubai Marina, Dubai",Furnished,Ready,2024-04-07,146247,Marina Pinnacle,2011,0,66,849,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,9.7498
1800000,Medium,Apartment,1,2,"Residences 12, The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2024-04-12,111554,"Mohammed Bin Rashid Al Maktoum City-District One, Phase III, Residences 12",2023,210,17,360,4,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,6.197444444444445
2800000,Medium,Townhouse,4,4,"Amaranta 2, Amaranta, Villanova, Dubailand, Dubai",Unfurnished,Ready,2024-04-06,180453,Unknown,0,0,0,0,0,Dubailand,Dubai,UAE,25.05865715,55.245999207609245,For Sale,6.444750000000001
29000000,High,Villa,6,7,"Jasmine Leaf 1, Jasmine Leaf, The Residences, Al Barari, Dubai",Unfurnished,Ready,2024-04-06,1921736,Unknown,0,0,0,0,0,Al Barari,Dubai,UAE,25.118865,55.3209685,For Sale,6.626675862068966
2850000,Medium,Townhouse,3,3,"Al Reem 1, Al Reem, Arabian Ranches, Dubai",Unfurnished,Ready,2024-03-12,156266,Unknown,0,0,0,0,0,Arabian Ranches,Dubai,UAE,25.04875135,55.26728851815184,For Sale,5.483017543859649
1050000,Average,Apartment,0,1,"Azizi Riviera 37, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-04-09,48198,Unknown,0,0,0,0,0,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,4.590285714285714
7350000,High,Villa,4,4,"Esmeralda, Victory Heights, Dubai Sports City, Dubai",Unfurnished,Ready,2024-04-22,362824,Unknown,0,0,0,0,0,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,4.9363809523809525
16000000,High,Apartment,2,3,"One Za'abeel, Za'abeel 1, Za'abeel, Dubai",Furnished,Ready,2024-04-09,667331,Unknown,0,0,0,0,0,Za'abeel,Dubai,UAE,25.21683265,55.30011608643647,For Sale,4.1708187500000005
3095000,High,Apartment,3,4,"Sadaf 6, Sadaf, Jumeirah Beach Residence (JBR), Dubai",Furnished,Ready,2024-04-06,183617,Sadaf 6,2007,0,57,894,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,5.932697899838449
5100000,High,Apartment,3,4,"Dubai Creek Residence Tower 2 North, Dubai Creek Residences, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-04-19,295811,THE DUBAI CREEK RESIDENCES - NORTH TOWER 2,2018,0,31,220,3,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,5.80021568627451
1590000,Medium,Apartment,1,1,"Harbour Gate Tower 1, Harbour Gate, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-04-17,95335,Harbour Gate Tower 1,2022,734,41,683,15,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,5.995911949685535
1270000,Average,Apartment,1,2,"Sobha Creek Vistas Tower B, Sobha Creek Vistas, Sobha Hartland, Dubai",Furnished,Ready,2024-04-17,79030,SOBHA CREEK VISTAS - TOWER B,2021,798,1,595,6,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,6.222834645669292
3200000,High,Apartment,2,2,"Burj Crown, Downtown Dubai, Dubai",Furnished,Ready,2024-04-22,173578,Burj Crown,2023,846,43,1,10,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.4243125
1900000,Medium,Apartment,1,1,"Creek Edge Tower 1, Creek Edge, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-04-15,116283,CREEK EDGE Tower 1,2023,436,42,808,8,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,6.120157894736842
3200000,High,Apartment,2,2,"Creek Edge Tower 1, Creek Edge, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-04-15,161789,CREEK EDGE Tower 1,2023,436,42,808,8,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,5.0559062500000005
1299999,Average,Apartment,2,3,"Equiti Residence, Al Furjan, Dubai",Unfurnished,Ready,2024-04-19,82244,EQUITI RESIDENCE,2023,145,13,230,3,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,6.326466404974157
2550000,Medium,Apartment,2,2,"Burj Views A, Burj Views, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-17,173433,Burj ViewsTower A,2009,0,30,202,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.801294117647058
3300000,High,Villa,4,4,"HE Villas, Al Furjan West, Al Furjan, Dubai",Unfurnished,Ready,2024-04-15,236437,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,7.164757575757576
4200000,High,Apartment,1,2,"Oceana Caribbean, Oceana, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-19,218749,CARIBBEAN,2010,0,16,171,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,5.2083095238095245
800000,Average,Apartment,1,2,"Norton Court 4, Norton Court, Uptown Motor City, Motor City, Dubai",Unfurnished,Ready,2024-04-17,70593,Unknown,0,0,0,0,0,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale,8.824124999999999
